UserId,SessionId,ArticleID Served,Article Rank,Click,Time Spent (seconds)
2279,2,3286,9,False,0
2279,2,4186,10,False,0
2279,3,4368,1,False,0
2279,3,430,2,True,88
2279,3,135,3,True,89
2279,3,2589,4,False,0
2279,3,3579,5,True,37
2279,3,897,6,True,26
2279,3,4520,7,False,0
2279,3,1704,8,False,0
2279,3,4257,9,True,14
2279,3,2348,10,False,0
2279,4,3677,1,False,0
2279,4,3450,2,False,0
2279,4,2658,3,True,10
2279,4,2706,4,False,0
2279,4,388,5,True,43
2279,4,2006,6,True,47
2279,4,1130,7,False,0
2279,4,2918,8,True,31
2279,4,857,9,False,0
2279,4,3893,10,True,12
2279,5,4313,1,False,0
2279,5,3294,2,True,26
2279,5,3889,3,False,0
2279,5,1207,4,False,0
2279,5,210,5,True,10
2279,5,214,6,False,0
2279,5,3126,7,False,0
2279,5,1017,8,True,39
2279,5,439,9,False,0
2279,5,371,10,True,95
2279,6,2067,1,False,0
2279,6,3750,2,False,0
2279,6,1890,3,False,0
2279,6,58,4,False,0
2279,6,3292,5,False,0
2279,6,1110,6,False,0
2279,6,3832,7,True,38
2279,6,3257,8,True,90
2279,6,1607,9,False,0
2279,6,344,10,True,65
2280,1,4291,1,False,0
2280,1,683,2,True,15
2280,1,4153,3,False,0
2280,1,691,4,False,0
2280,1,2214,5,True,43
2280,1,4124,6,False,0
2280,1,830,7,False,0
2280,1,607,8,True,15
2280,1,1589,9,True,41
2280,1,3493,10,False,0
2281,1,2995,1,False,0
2281,1,178,2,False,0
2281,1,1829,3,False,0
2281,1,2975,4,True,94
2281,1,3887,5,False,0
2281,1,3740,6,True,96
2281,1,757,7,True,72
2281,1,4500,8,True,85
2281,1,4658,9,False,0
2281,1,986,10,True,73
2282,1,1141,1,True,40
2282,1,2194,2,True,42
2282,1,3146,3,True,31
2282,1,2990,4,False,0
2282,1,3380,5,True,88
2282,1,2916,6,False,0
2282,1,2732,7,True,12
2282,1,55,8,False,0
2282,1,804,9,False,0
2282,1,3500,10,False,0
2282,2,2529,1,False,0
2282,2,1491,2,False,0
2282,2,1709,3,False,0
2282,2,1147,4,False,0
2282,2,2433,5,False,0
2282,2,4554,6,True,58
2282,2,13,7,True,59
2282,2,3485,8,False,0
2282,2,1658,9,False,0
2282,2,2507,10,True,74
2283,1,3366,1,True,62
2283,1,1529,2,False,0
2283,1,2546,3,True,94
2283,1,3092,4,True,70
2283,1,3936,5,True,69
2283,1,4731,6,False,0
2283,1,70,7,True,56
2283,1,2488,8,True,28
2283,1,3513,9,True,15
2283,1,3489,10,True,70
2283,2,88,1,True,40
2283,2,1016,2,False,0
2283,2,608,3,False,0
2283,2,3151,4,True,43
2283,2,1178,5,True,77
2283,2,185,6,False,0
2283,2,901,7,False,0
2283,2,221,8,True,25
2283,2,1051,9,True,83
2283,2,821,10,False,0
2283,3,3221,1,True,35
2283,3,2438,2,True,95
2283,3,388,3,True,52
2283,3,3222,4,True,62
2283,3,2731,5,False,0
2283,3,4468,6,False,0
2283,3,2667,7,False,0
2283,3,1636,8,True,64
2283,3,2117,9,True,91
2283,3,2194,10,True,39
2284,1,4772,1,False,0
2284,1,1220,2,True,26
2284,1,693,3,False,0
2284,1,3285,4,True,98
2284,1,4405,5,False,0
2284,1,2769,6,True,41
2284,1,4155,7,True,43
2284,1,884,8,True,42
2284,1,4201,9,True,43
2284,1,1115,10,False,0
2284,2,954,1,False,0
2284,2,2929,2,True,69
2284,2,1914,3,True,39
2284,2,900,4,False,0
2284,2,1858,5,True,39
2284,2,2764,6,False,0
2284,2,1493,7,True,81
2284,2,4238,8,False,0
2284,2,1795,9,False,0
2284,2,2003,10,False,0
2284,3,1383,1,True,75
2284,3,1579,2,False,0
2284,3,3093,3,False,0
2284,3,261,4,True,95
2284,3,3866,5,True,70
2284,3,3938,6,True,27
2284,3,2880,7,False,0
2284,3,100,8,True,69
2284,3,1336,9,True,25
2284,3,4521,10,True,21
2285,1,4523,1,True,86
2285,1,2071,2,False,0
2285,1,4259,3,False,0
2285,1,3252,4,False,0
2285,1,1007,5,False,0
2285,1,290,6,True,77
2285,1,568,7,False,0
2285,1,4789,8,False,0
2285,1,808,9,False,0
2285,1,1460,10,False,0
2285,2,361,1,False,0
2285,2,2878,2,True,25
2285,2,3951,3,False,0
2285,2,1772,4,False,0
2285,2,2773,5,False,0
2285,2,1429,6,True,41
2285,2,782,7,False,0
2285,2,3109,8,True,81
2285,2,42,9,True,71
2285,2,2552,10,False,0
2286,1,1639,1,True,20
2286,1,3705,2,False,0
2286,1,3102,3,False,0
2286,1,919,4,False,0
2286,1,3676,5,True,96
2286,1,619,6,False,0
2286,1,465,7,True,76
2286,1,4350,8,False,0
2286,1,3490,9,False,0
2286,1,2486,10,False,0
2286,2,3001,1,False,0
2286,2,3108,2,True,65
2286,2,2634,3,True,50
2286,2,592,4,True,37
2286,2,1493,5,False,0
2286,2,2998,6,True,87
2286,2,4636,7,False,0
2286,2,2785,8,False,0
2286,2,2684,9,True,48
2286,2,2211,10,True,81
2286,3,2148,1,False,0
2286,3,3628,2,True,19
2286,3,1412,3,False,0
2286,3,4258,4,False,0
2286,3,3796,5,True,42
2286,3,716,6,False,0
2286,3,3031,7,True,58
2286,3,2226,8,False,0
2286,3,3314,9,True,72
2286,3,1557,10,True,64
2287,1,861,1,True,58
2287,1,873,2,True,59
2287,1,561,3,True,74
2287,1,331,4,False,0
2287,1,1814,5,True,77
2287,1,4519,6,False,0
2287,1,1701,7,True,74
2287,1,3646,8,False,0
2287,1,2928,9,True,63
2287,1,3177,10,True,88
2287,2,4549,1,True,65
2287,2,4711,2,False,0
2287,2,333,3,False,0
2287,2,1476,4,True,15
2287,2,4688,5,False,0
2287,2,420,6,False,0
2287,2,4578,7,False,0
2287,2,3264,8,True,92
2287,2,4185,9,True,58
2287,2,569,10,True,30
2287,3,2919,1,True,59
2287,3,234,2,True,39
2287,3,4501,3,True,27
2287,3,2640,4,True,91
2287,3,3474,5,True,22
2287,3,3762,6,False,0
2287,3,248,7,False,0
2287,3,2641,8,True,49
2287,3,2661,9,True,86
2287,3,657,10,True,63
2288,1,3262,1,True,82
2288,1,181,2,True,12
2288,1,189,3,True,12
2288,1,2258,4,False,0
2288,1,3412,5,False,0
2288,1,2344,6,False,0
2288,1,2848,7,False,0
2288,1,4818,8,False,0
2288,1,956,9,False,0
2288,1,4231,10,False,0
2288,2,3522,1,False,0
2288,2,1327,2,False,0
2288,2,3017,3,True,19
2288,2,1021,4,True,39
2288,2,2449,5,False,0
2288,2,4527,6,True,86
2288,2,1387,7,False,0
2288,2,4277,8,True,64
2288,2,221,9,True,10
2288,2,4501,10,True,69
2288,3,4630,1,True,57
2288,3,1688,2,True,42
2288,3,521,3,True,79
2288,3,3533,4,False,0
2288,3,4772,5,True,74
2288,3,1107,6,False,0
2288,3,4049,7,True,54
2288,3,4041,8,True,91
2288,3,3078,9,True,19
2288,3,372,10,False,0
2289,1,691,1,False,0
2289,1,1996,2,False,0
2289,1,577,3,False,0
2289,1,3992,4,False,0
2289,1,3225,5,True,36
2289,1,2891,6,False,0
2289,1,3708,7,True,92
2289,1,3628,8,False,0
2289,1,1297,9,True,54
2289,1,1045,10,False,0
2290,1,2099,1,True,67
2290,1,2269,2,False,0
2290,1,704,3,False,0
2290,1,2672,4,False,0
2290,1,3688,5,False,0
2290,1,369,6,False,0
2290,1,1095,7,True,81
2290,1,2716,8,False,0
2290,1,4306,9,True,80
2290,1,2163,10,True,31
2290,2,280,1,True,61
2290,2,453,2,True,67
2290,2,4492,3,True,44
2290,2,2857,4,False,0
2290,2,3425,5,True,25
2290,2,829,6,True,12
2290,2,753,7,True,16
2290,2,643,8,False,0
2290,2,386,9,False,0
2290,2,3563,10,True,25
2291,1,1209,1,True,32
2291,1,4444,2,False,0
2291,1,2121,3,False,0
2291,1,1750,4,True,55
2291,1,4548,5,True,52
2291,1,3435,6,True,74
2291,1,3579,7,False,0
2291,1,1651,8,True,44
2291,1,1135,9,False,0
2291,1,1583,10,True,99
2291,2,679,1,True,35
2291,2,4191,2,False,0
2291,2,2512,3,True,31
2291,2,2554,4,True,11
2291,2,493,5,True,96
2291,2,726,6,True,91
2291,2,1200,7,False,0
2291,2,4507,8,False,0
2291,2,3324,9,True,13
2291,2,4322,10,False,0
2291,3,534,1,False,0
2291,3,1517,2,True,86
2291,3,4697,3,False,0
2291,3,2448,4,True,11
2291,3,1834,5,True,44
2291,3,1176,6,False,0
2291,3,856,7,False,0
2291,3,2595,8,False,0
2291,3,2502,9,True,29
2291,3,192,10,False,0
2291,4,886,1,True,67
2291,4,3333,2,False,0
2291,4,3738,3,False,0
2291,4,720,4,True,65
2291,4,3406,5,True,11
2291,4,690,6,True,90
2291,4,3619,7,False,0
2291,4,2803,8,True,94
2291,4,3914,9,False,0
2291,4,3328,10,True,34
2292,1,287,1,False,0
2292,1,2201,2,True,50
2292,1,347,3,True,46
2292,1,4734,4,True,24
2292,1,3040,5,False,0
2292,1,226,6,True,14
2292,1,3265,7,False,0
2292,1,3240,8,False,0
2292,1,4463,9,True,47
2292,1,3349,10,True,59
2293,1,565,1,False,0
2293,1,4139,2,True,34
2293,1,4323,3,False,0
2293,1,4465,4,False,0
2293,1,4145,5,False,0
2293,1,2988,6,True,91
2293,1,2884,7,False,0
2293,1,73,8,False,0
2293,1,1084,9,True,22
2293,1,88,10,False,0
2293,2,4519,1,True,82
2293,2,1219,2,False,0
2293,2,1427,3,False,0
2293,2,4434,4,True,47
2293,2,1645,5,False,0
2293,2,1527,6,True,85
2293,2,3069,7,True,97
2293,2,1854,8,True,28
2293,2,3233,9,False,0
2293,2,2614,10,False,0
2294,1,302,1,False,0
2294,1,3218,2,False,0
2294,1,4657,3,True,45
2294,1,474,4,True,45
2294,1,943,5,True,58
2294,1,4829,6,True,35
2294,1,4482,7,False,0
2294,1,1617,8,False,0
2294,1,217,9,True,20
2294,1,1616,10,True,84
2294,2,2831,1,False,0
2294,2,2388,2,False,0
2294,2,3964,3,False,0
2294,2,2768,4,True,50
2294,2,4519,5,False,0
2294,2,1488,6,True,21
2294,2,4350,7,True,94
2294,2,195,8,False,0
2294,2,1087,9,False,0
2294,2,3500,10,False,0
2294,3,2041,1,False,0
2294,3,1497,2,True,27
2294,3,3902,3,False,0
2294,3,3213,4,False,0
2294,3,1728,5,False,0
2294,3,926,6,False,0
2294,3,3757,7,False,0
2294,3,3569,8,False,0
2294,3,2613,9,False,0
2294,3,1243,10,True,47
2294,4,3789,1,True,19
2294,4,779,2,True,96
2294,4,1954,3,False,0
2294,4,677,4,True,41
2294,4,4375,5,False,0
2294,4,4274,6,False,0
2294,4,97,7,True,39
2294,4,1639,8,True,96
2294,4,1371,9,False,0
2294,4,4562,10,False,0
2294,5,3986,1,True,35
2294,5,1856,2,False,0
2294,5,2327,3,True,31
2294,5,3686,4,True,60
2294,5,2988,5,False,0
2294,5,1564,6,True,32
2294,5,2597,7,True,66
2294,5,88,8,False,0
2294,5,4138,9,True,30
2294,5,3296,10,True,40
2294,6,4355,1,True,67
2294,6,2878,2,False,0
2294,6,3958,3,True,79
2294,6,4487,4,True,34
2294,6,2297,5,False,0
2294,6,1379,6,False,0
2294,6,3947,7,True,93
2294,6,1846,8,True,70
2294,6,1491,9,False,0
2294,6,2949,10,False,0
2294,7,111,1,True,20
2294,7,2522,2,True,42
2294,7,3593,3,False,0
2294,7,1008,4,False,0
2294,7,118,5,False,0
2294,7,524,6,True,15
2294,7,89,7,False,0
2294,7,4768,8,False,0
2294,7,3724,9,False,0
2294,7,4164,10,False,0
2295,1,2345,1,False,0
2295,1,2191,2,False,0
2295,1,2100,3,False,0
2295,1,2974,4,False,0
2295,1,144,5,True,13
2295,1,1222,6,False,0
2295,1,2633,7,False,0
2295,1,432,8,True,34
2295,1,3434,9,False,0
2295,1,4357,10,False,0
2295,2,700,1,True,78
2295,2,942,2,False,0
2295,2,836,3,True,21
2295,2,982,4,True,36
2295,2,2183,5,False,0
2295,2,4159,6,False,0
2295,2,4810,7,False,0
2295,2,3419,8,True,21
2295,2,1164,9,False,0
2295,2,585,10,True,84
2295,3,3868,1,False,0
2295,3,513,2,True,34
2295,3,2201,3,False,0
2295,3,3914,4,True,44
2295,3,2551,5,True,82
2295,3,1073,6,True,80
2295,3,2635,7,True,26
2295,3,2856,8,False,0
2295,3,4697,9,False,0
2295,3,3574,10,True,37
2296,1,517,1,True,44
2296,1,3157,2,False,0
2296,1,3596,3,False,0
2296,1,4323,4,False,0
2296,1,502,5,False,0
2296,1,1105,6,True,61
2296,1,2004,7,False,0
2296,1,3039,8,False,0
2296,1,3061,9,False,0
2296,1,135,10,False,0
2297,1,1097,1,True,36
2297,1,2868,2,True,56
2297,1,4546,3,False,0
2297,1,4146,4,True,39
2297,1,2273,5,True,19
2297,1,1522,6,True,79
2297,1,4508,7,True,43
2297,1,4216,8,True,60
2297,1,4008,9,True,50
2297,1,1496,10,True,33
2298,1,1845,1,False,0
2298,1,2648,2,True,43
2298,1,2528,3,False,0
2298,1,618,4,False,0
2298,1,93,5,True,53
2298,1,2199,6,True,22
2298,1,1101,7,False,0
2298,1,3276,8,False,0
2298,1,1642,9,False,0
2298,1,3196,10,True,90
2298,2,270,1,True,49
2298,2,1367,2,True,90
2298,2,2360,3,False,0
2298,2,1631,4,False,0
2298,2,2541,5,True,53
2298,2,3088,6,True,23
2298,2,4223,7,False,0
2298,2,2676,8,False,0
2298,2,3000,9,False,0
2298,2,4168,10,True,85
2298,3,1641,1,True,99
2298,3,4213,2,True,86
2298,3,1662,3,False,0
2298,3,3753,4,False,0
2298,3,1330,5,False,0
2298,3,178,6,False,0
2298,3,4539,7,False,0
2298,3,1030,8,True,73
2298,3,4676,9,False,0
2298,3,1010,10,True,61
2298,4,3136,1,False,0
2298,4,599,2,False,0
2298,4,2818,3,True,58
2298,4,2095,4,False,0
2298,4,1980,5,False,0
2298,4,3426,6,False,0
2298,4,1125,7,True,54
2298,4,43,8,False,0
2298,4,2747,9,False,0
2298,4,251,10,False,0
2299,1,2431,1,False,0
2299,1,2355,2,False,0
2299,1,3450,3,False,0
2299,1,2502,4,False,0
2299,1,2349,5,True,22
2299,1,4231,6,True,50
2299,1,633,7,True,72
2299,1,4205,8,True,67
2299,1,4723,9,False,0
2299,1,2357,10,True,55
2299,2,3970,1,False,0
2299,2,285,2,True,78
2299,2,1701,3,True,55
2299,2,775,4,False,0
2299,2,1814,5,False,0
2299,2,1934,6,True,39
2299,2,1230,7,True,31
2299,2,1022,8,True,62
2299,2,2282,9,True,30
2299,2,1156,10,True,50
2300,1,2936,1,True,38
2300,1,3321,2,False,0
2300,1,1070,3,False,0
2300,1,160,4,True,38
2300,1,2254,5,True,14
2300,1,1198,6,False,0
2300,1,3772,7,True,24
2300,1,2213,8,True,34
2300,1,3636,9,False,0
2300,1,1842,10,True,88
2301,1,39,1,False,0
2301,1,729,2,False,0
2301,1,3816,3,True,81
2301,1,1344,4,False,0
2301,1,1261,5,True,79
2301,1,4267,6,False,0
2301,1,2151,7,False,0
2301,1,703,8,False,0
2301,1,4025,9,True,18
2301,1,2044,10,True,60
2301,2,4148,1,True,94
2301,2,377,2,False,0
2301,2,463,3,True,36
2301,2,3825,4,True,61
2301,2,4223,5,False,0
2301,2,2629,6,True,11
2301,2,1811,7,True,40
2301,2,2042,8,False,0
2301,2,1384,9,True,83
2301,2,3144,10,False,0
2301,3,4155,1,False,0
2301,3,1045,2,False,0
2301,3,1048,3,False,0
2301,3,3745,4,True,50
2301,3,508,5,True,25
2301,3,4486,6,True,87
2301,3,1506,7,True,64
2301,3,1790,8,False,0
2301,3,1345,9,False,0
2301,3,2690,10,False,0
2301,4,2278,1,False,0
2301,4,1262,2,False,0
2301,4,1497,3,False,0
2301,4,4455,4,True,95
2301,4,3256,5,True,82
2301,4,4584,6,False,0
2301,4,2577,7,False,0
2301,4,2456,8,True,78
2301,4,3399,9,False,0
2301,4,4699,10,False,0
2301,5,920,1,True,33
2301,5,4276,2,True,51
2301,5,642,3,True,92
2301,5,3593,4,True,59
2301,5,2132,5,True,87
2301,5,1394,6,True,70
2301,5,3197,7,False,0
2301,5,4411,8,True,52
2301,5,1741,9,False,0
2301,5,1043,10,False,0
2301,6,3579,1,True,75
2301,6,3339,2,False,0
2301,6,2056,3,True,48
2301,6,2282,4,False,0
2301,6,666,5,False,0
2301,6,2424,6,True,66
2301,6,4281,7,False,0
2301,6,2551,8,True,12
2301,6,4166,9,True,36
2301,6,416,10,False,0
2302,1,1671,1,True,70
2302,1,237,2,False,0
2302,1,4044,3,False,0
2302,1,1033,4,True,61
2302,1,109,5,False,0
2302,1,2553,6,False,0
2302,1,3354,7,True,43
2302,1,1712,8,False,0
2302,1,1654,9,True,34
2302,1,4435,10,False,0
2302,2,3013,1,False,0
2302,2,3477,2,False,0
2302,2,3406,3,True,55
2302,2,516,4,True,31
2302,2,1505,5,True,13
2302,2,2018,6,True,48
2302,2,1850,7,False,0
2302,2,2896,8,False,0
2302,2,127,9,True,45
2302,2,4065,10,False,0
2303,1,2696,1,False,0
2303,1,2426,2,False,0
2303,1,358,3,False,0
2303,1,4551,4,False,0
2303,1,2466,5,True,47
2303,1,2399,6,False,0
2303,1,1171,7,True,74
2303,1,969,8,True,48
2303,1,2247,9,False,0
2303,1,2663,10,True,56
2303,2,3149,1,False,0
2303,2,3642,2,False,0
2303,2,985,3,False,0
2303,2,723,4,True,52
2303,2,3066,5,False,0
2303,2,3160,6,False,0
2303,2,858,7,False,0
2303,2,677,8,False,0
2303,2,3683,9,True,44
2303,2,2293,10,False,0
2303,3,520,1,True,82
2303,3,24,2,True,50
2303,3,2173,3,True,22
2303,3,2261,4,False,0
2303,3,194,5,True,70
2303,3,734,6,True,16
2303,3,3900,7,True,51
2303,3,3184,8,False,0
2303,3,4738,9,True,87
2303,3,575,10,True,35
2304,1,2661,1,True,47
2304,1,2381,2,False,0
2304,1,923,3,False,0
2304,1,4342,4,False,0
2304,1,837,5,False,0
2304,1,2243,6,True,47
2304,1,2402,7,True,63
2304,1,511,8,True,14
2304,1,3106,9,True,44
2304,1,3533,10,True,85
2304,2,3175,1,True,81
2304,2,1524,2,True,11
2304,2,4339,3,False,0
2304,2,2687,4,False,0
2304,2,1400,5,True,36
2304,2,4093,6,False,0
2304,2,2669,7,True,65
2304,2,3621,8,True,45
2304,2,2728,9,False,0
2304,2,3261,10,False,0
2304,3,3147,1,True,86
2304,3,1937,2,False,0
2304,3,4704,3,False,0
2304,3,4426,4,False,0
2304,3,2681,5,False,0
2304,3,1283,6,False,0
2304,3,3005,7,False,0
2304,3,3628,8,False,0
2304,3,2969,9,True,58
2304,3,4443,10,False,0
2304,4,2873,1,True,92
2304,4,3020,2,True,68
2304,4,2748,3,False,0
2304,4,3519,4,True,84
2304,4,2356,5,True,34
2304,4,2185,6,True,69
2304,4,2496,7,False,0
2304,4,3956,8,True,92
2304,4,596,9,True,63
2304,4,3121,10,True,72
2304,5,3027,1,True,35
2304,5,4757,2,False,0
2304,5,722,3,False,0
2304,5,3512,4,True,11
2304,5,3285,5,True,45
2304,5,2637,6,True,71
2304,5,507,7,False,0
2304,5,4689,8,False,0
2304,5,704,9,True,78
2304,5,1131,10,False,0
2304,6,2922,1,False,0
2304,6,1289,2,False,0
2304,6,1673,3,False,0
2304,6,1064,4,True,41
2304,6,2494,5,True,12
2304,6,4338,6,True,91
2304,6,794,7,True,85
2304,6,2030,8,False,0
2304,6,462,9,False,0
2304,6,1298,10,True,56
2304,7,3316,1,True,83
2304,7,2689,2,True,79
2304,7,1586,3,True,40
2304,7,1344,4,True,30
2304,7,2836,5,False,0
2304,7,2051,6,True,99
2304,7,1539,7,False,0
2304,7,4173,8,True,98
2304,7,552,9,True,23
2304,7,2369,10,False,0
2305,1,2996,1,False,0
2305,1,4004,2,False,0
2305,1,175,3,False,0
2305,1,1322,4,True,37
2305,1,1015,5,False,0
2305,1,248,6,True,73
2305,1,785,7,True,44
2305,1,1668,8,False,0
2305,1,838,9,True,72
2305,1,1950,10,False,0
2306,1,1296,1,True,65
2306,1,379,2,False,0
2306,1,1470,3,False,0
2306,1,3750,4,True,80
2306,1,209,5,False,0
2306,1,424,6,True,15
2306,1,2696,7,True,61
2306,1,214,8,True,11
2306,1,649,9,True,91
2306,1,2851,10,False,0
2306,2,4635,1,True,51
2306,2,1228,2,False,0
2306,2,2680,3,True,69
2306,2,1419,4,True,61
2306,2,3363,5,True,93
2306,2,3941,6,False,0
2306,2,175,7,False,0
2306,2,2908,8,False,0
2306,2,1882,9,True,43
2306,2,1879,10,True,19
2306,3,1884,1,True,72
2306,3,1239,2,True,11
2306,3,678,3,True,48
2306,3,1289,4,False,0
2306,3,4227,5,True,42
2306,3,3716,6,False,0
2306,3,474,7,False,0
2306,3,2432,8,False,0
2306,3,1691,9,False,0
2306,3,3708,10,False,0
2307,1,1519,1,False,0
2307,1,2689,2,True,93
2307,1,4500,3,True,59
2307,1,923,4,False,0
2307,1,3214,5,True,96
2307,1,4423,6,False,0
2307,1,3331,7,True,11
2307,1,1526,8,True,15
2307,1,994,9,True,88
2307,1,3402,10,False,0
2307,2,4235,1,True,75
2307,2,2547,2,False,0
2307,2,2134,3,False,0
2307,2,4566,4,True,95
2307,2,3925,5,False,0
2307,2,1836,6,False,0
2307,2,4187,7,True,46
2307,2,84,8,True,80
2307,2,3369,9,True,73
2307,2,1566,10,True,67
2308,1,4594,1,True,45
2308,1,361,2,True,34
2308,1,4357,3,True,41
2308,1,1927,4,False,0
2308,1,65,5,False,0
2308,1,180,6,False,0
2308,1,4453,7,False,0
2308,1,989,8,False,0
2308,1,4039,9,False,0
2308,1,2502,10,True,35
2308,2,3094,1,False,0
2308,2,2882,2,True,65
2308,2,2698,3,False,0
2308,2,2808,4,False,0
2308,2,2010,5,True,22
2308,2,2384,6,False,0
2308,2,684,7,False,0
2308,2,1348,8,False,0
2308,2,4007,9,False,0
2308,2,2192,10,True,66
2308,3,2224,1,False,0
2308,3,2855,2,True,15
2308,3,3193,3,False,0
2308,3,1719,4,True,43
2308,3,3615,5,True,77
2308,3,221,6,True,56
2308,3,2171,7,True,48
2308,3,793,8,True,12
2308,3,2670,9,False,0
2308,3,2311,10,False,0
2309,1,1918,1,True,99
2309,1,4423,2,True,65
2309,1,4348,3,True,17
2309,1,2067,4,True,10
2309,1,1187,5,False,0
2309,1,370,6,False,0
2309,1,87,7,False,0
2309,1,825,8,True,76
2309,1,850,9,False,0
2309,1,3519,10,True,94
2310,1,2307,1,True,62
2310,1,826,2,True,66
2310,1,617,3,False,0
2310,1,604,4,False,0
2310,1,2605,5,True,89
2310,1,2085,6,False,0
2310,1,560,7,False,0
2310,1,1437,8,False,0
2310,1,912,9,False,0
2310,1,4510,10,False,0
2310,2,2503,1,True,81
2310,2,2362,2,False,0
2310,2,2539,3,True,73
2310,2,2065,4,False,0
2310,2,2379,5,False,0
2310,2,4178,6,False,0
2310,2,2104,7,True,55
2310,2,515,8,True,75
2310,2,4350,9,False,0
2310,2,2935,10,True,75
2311,1,1448,1,False,0
2311,1,3669,2,False,0
2311,1,1050,3,False,0
2311,1,2761,4,False,0
2311,1,4278,5,False,0
2311,1,3190,6,True,57
2311,1,4192,7,True,54
2311,1,922,8,True,72
2311,1,2147,9,True,82
2311,1,1066,10,False,0
2311,2,125,1,False,0
2311,2,3139,2,False,0
2311,2,3354,3,False,0
2311,2,2682,4,True,25
2311,2,3158,5,True,59
2311,2,983,6,True,81
2311,2,4747,7,False,0
2311,2,983,8,True,91
2311,2,556,9,True,59
2311,2,162,10,True,27
2312,1,65,1,True,99
2312,1,2023,2,True,42
2312,1,1698,3,True,57
2312,1,2638,4,True,40
2312,1,1759,5,False,0
2312,1,2432,6,True,79
2312,1,4039,7,True,27
2312,1,2918,8,True,82
2312,1,1605,9,False,0
2312,1,2565,10,True,40
2312,2,1647,1,True,75
2312,2,4508,2,True,52
2312,2,2469,3,True,93
2312,2,4300,4,False,0
2312,2,1878,5,True,29
2312,2,953,6,False,0
2312,2,2904,7,True,51
2312,2,2750,8,False,0
2312,2,178,9,False,0
2312,2,3209,10,False,0
2312,3,4324,1,True,23
2312,3,2729,2,False,0
2312,3,2123,3,True,53
2312,3,3369,4,True,68
2312,3,3846,5,False,0
2312,3,3425,6,True,58
2312,3,4815,7,False,0
2312,3,2063,8,False,0
2312,3,1753,9,False,0
2312,3,2994,10,False,0
2313,1,4201,1,True,85
2313,1,585,2,True,41
2313,1,4401,3,True,43
2313,1,4258,4,True,94
2313,1,4674,5,False,0
2313,1,2031,6,False,0
2313,1,1119,7,True,85
2313,1,287,8,True,92
2313,1,1048,9,False,0
2313,1,4167,10,True,89
2313,2,400,1,True,68
2313,2,667,2,True,69
2313,2,578,3,True,79
2313,2,1101,4,False,0
2313,2,1435,5,False,0
2313,2,2640,6,False,0
2313,2,1023,7,True,19
2313,2,894,8,True,10
2313,2,1044,9,False,0
2313,2,1175,10,True,53
2314,1,2707,1,False,0
2314,1,1543,2,True,52
2314,1,4114,3,False,0
2314,1,3577,4,False,0
2314,1,651,5,False,0
2314,1,1496,6,True,26
2314,1,3127,7,False,0
2314,1,1173,8,False,0
2314,1,760,9,False,0
2314,1,2760,10,False,0
2315,1,966,1,False,0
2315,1,3956,2,True,96
2315,1,1941,3,False,0
2315,1,3221,4,False,0
2315,1,3746,5,True,44
2315,1,2398,6,True,40
2315,1,411,7,True,33
2315,1,4624,8,False,0
2315,1,2058,9,False,0
2315,1,199,10,True,78
2316,1,145,1,True,17
2316,1,1386,2,True,47
2316,1,3817,3,False,0
2316,1,1801,4,False,0
2316,1,841,5,False,0
2316,1,3841,6,True,39
2316,1,619,7,False,0
2316,1,2580,8,True,74
2316,1,3372,9,True,78
2316,1,3818,10,True,68
2316,2,2326,1,False,0
2316,2,2609,2,True,15
2316,2,1489,3,False,0
2316,2,545,4,True,97
2316,2,323,5,False,0
2316,2,3684,6,False,0
2316,2,3795,7,True,57
2316,2,2078,8,False,0
2316,2,4431,9,True,63
2316,2,3091,10,True,61
2316,3,3127,1,True,17
2316,3,736,2,True,11
2316,3,2214,3,True,51
2316,3,3557,4,False,0
2316,3,828,5,True,85
2316,3,4302,6,False,0
2316,3,2251,7,False,0
2316,3,75,8,False,0
2316,3,4483,9,True,43
2316,3,2183,10,True,24
2317,1,2011,1,True,82
2317,1,4400,2,False,0
2317,1,1669,3,True,63
2317,1,253,4,True,74
2317,1,662,5,False,0
2317,1,925,6,True,71
2317,1,2660,7,True,16
2317,1,4272,8,True,12
2317,1,597,9,True,19
2317,1,1035,10,False,0
2317,2,1061,1,True,18
2317,2,2147,2,True,57
2317,2,4104,3,True,61
2317,2,3787,4,True,44
2317,2,1749,5,False,0
2317,2,3701,6,True,91
2317,2,2012,7,True,13
2317,2,2269,8,False,0
2317,2,4420,9,True,50
2317,2,1470,10,False,0
2318,1,3191,1,True,96
2318,1,1816,2,False,0
2318,1,782,3,False,0
2318,1,622,4,False,0
2318,1,729,5,True,96
2318,1,1969,6,True,29
2318,1,2249,7,False,0
2318,1,2451,8,False,0
2318,1,3912,9,False,0
2318,1,364,10,False,0
2319,1,3862,1,False,0
2319,1,2599,2,False,0
2319,1,2184,3,False,0
2319,1,1899,4,True,35
2319,1,3264,5,True,49
2319,1,4311,6,False,0
2319,1,4345,7,False,0
2319,1,1824,8,True,13
2319,1,2997,9,False,0
2319,1,3496,10,True,57
2320,1,1943,1,False,0
2320,1,2486,2,False,0
2320,1,698,3,False,0
2320,1,2507,4,True,15
2320,1,1741,5,False,0
2320,1,4537,6,True,71
2320,1,2951,7,False,0
2320,1,1957,8,True,17
2320,1,1100,9,True,69
2320,1,2176,10,False,0
2320,2,765,1,True,63
