UserId,SessionId,ArticleID Served,Article Rank,Click,Time Spent (seconds),Ratings (0 - 5)
3158,1,1500,8,False,0,0
3158,1,388,9,False,0,0
3158,1,2679,10,True,76,4
3158,2,1816,1,True,58,1
3158,2,1560,2,False,0,0
3158,2,4690,3,True,36,4
3158,2,1179,4,True,81,1
3158,2,699,5,False,0,0
3158,2,3546,6,True,92,4
3158,2,2090,7,True,32,0
3158,2,2305,8,False,0,0
3158,2,3592,9,False,0,0
3158,2,1355,10,False,0,0
3158,3,3034,1,True,23,0
3158,3,2151,2,True,19,0
3158,3,55,3,True,65,3
3158,3,1912,4,False,0,0
3158,3,1934,5,True,47,5
3158,3,1920,6,False,0,0
3158,3,4368,7,False,0,0
3158,3,4107,8,False,0,0
3158,3,1835,9,False,0,0
3158,3,1500,10,True,11,4
3159,1,3445,1,True,29,0
3159,1,3539,2,True,77,2
3159,1,2976,3,True,35,1
3159,1,4216,4,True,17,0
3159,1,1643,5,True,33,1
3159,1,4220,6,True,63,3
3159,1,3897,7,False,0,0
3159,1,1653,8,False,0,0
3159,1,582,9,True,94,1
3159,1,198,10,True,56,2
3159,2,1088,1,False,0,0
3159,2,3726,2,False,0,0
3159,2,1283,3,True,45,2
3159,2,3303,4,False,0,0
3159,2,3634,5,True,87,5
3159,2,1593,6,False,0,0
3159,2,929,7,False,0,0
3159,2,3627,8,True,29,4
3159,2,2871,9,False,0,0
3159,2,1451,10,True,75,3
3159,3,338,1,False,0,0
3159,3,2416,2,True,18,3
3159,3,2793,3,True,60,0
3159,3,3658,4,True,60,5
3159,3,4401,5,True,15,1
3159,3,3079,6,True,45,3
3159,3,740,7,True,87,5
3159,3,4569,8,True,91,1
3159,3,981,9,False,0,0
3159,3,4755,10,False,0,0
3159,4,3316,1,True,35,1
3159,4,173,2,False,0,0
3159,4,1674,3,True,90,5
3159,4,3849,4,True,98,3
3159,4,1588,5,True,38,3
3159,4,2749,6,False,0,0
3159,4,3650,7,False,0,0
3159,4,966,8,False,0,0
3159,4,4587,9,True,91,4
3159,4,1096,10,True,70,3
3159,5,223,1,True,30,2
3159,5,3068,2,False,0,0
3159,5,1556,3,True,30,5
3159,5,2807,4,False,0,0
3159,5,3259,5,False,0,0
3159,5,4374,6,False,0,0
3159,5,4625,7,True,40,5
3159,5,1999,8,False,0,0
3159,5,618,9,True,16,2
3159,5,807,10,True,99,2
3159,6,1714,1,True,14,1
3159,6,3554,2,False,0,0
3159,6,2604,3,False,0,0
3159,6,2823,4,False,0,0
3159,6,1174,5,True,87,5
3159,6,922,6,True,91,4
3159,6,808,7,False,0,0
3159,6,4738,8,False,0,0
3159,6,1105,9,False,0,0
3159,6,2639,10,False,0,0
3160,1,160,1,True,16,5
3160,1,228,2,False,0,0
3160,1,760,3,True,65,4
3160,1,4103,4,True,67,4
3160,1,4631,5,True,76,5
3160,1,1333,6,False,0,0
3160,1,152,7,True,18,4
3160,1,1786,8,True,68,3
3160,1,2101,9,False,0,0
3160,1,890,10,False,0,0
3160,2,1468,1,False,0,0
3160,2,2453,2,True,26,4
3160,2,4459,3,True,47,0
3160,2,1409,4,True,75,4
3160,2,1942,5,True,57,2
3160,2,3309,6,False,0,0
3160,2,895,7,False,0,0
3160,2,4001,8,True,26,3
3160,2,1823,9,False,0,0
3160,2,4438,10,False,0,0
3161,1,3255,1,True,95,1
3161,1,4191,2,True,66,4
3161,1,58,3,False,0,0
3161,1,183,4,True,84,2
3161,1,990,5,False,0,0
3161,1,4258,6,True,43,4
3161,1,3657,7,True,21,3
3161,1,1549,8,True,42,2
3161,1,23,9,False,0,0
3161,1,2748,10,False,0,0
3162,1,3495,1,False,0,0
3162,1,1946,2,False,0,0
3162,1,786,3,True,90,1
3162,1,678,4,True,45,2
3162,1,3991,5,True,70,0
3162,1,1866,6,False,0,0
3162,1,3773,7,False,0,0
3162,1,3274,8,False,0,0
3162,1,712,9,True,49,5
3162,1,3966,10,False,0,0
3163,1,1444,1,True,50,3
3163,1,382,2,False,0,0
3163,1,3081,3,False,0,0
3163,1,1399,4,False,0,0
3163,1,1028,5,True,83,0
3163,1,2942,6,False,0,0
3163,1,1069,7,True,37,2
3163,1,3136,8,True,58,1
3163,1,619,9,True,22,2
3163,1,2846,10,True,99,5
3163,2,659,1,True,77,4
3163,2,1732,2,True,58,1
3163,2,3595,3,True,27,3
3163,2,3600,4,False,0,0
3163,2,611,5,True,79,1
3163,2,420,6,True,10,0
3163,2,3305,7,False,0,0
3163,2,3178,8,False,0,0
3163,2,497,9,False,0,0
3163,2,2850,10,True,53,2
3163,3,1240,1,True,72,1
3163,3,1025,2,True,43,4
3163,3,1803,3,False,0,0
3163,3,4183,4,False,0,0
3163,3,4400,5,True,63,4
3163,3,1721,6,True,55,4
3163,3,1366,7,True,56,1
3163,3,1779,8,True,75,2
3163,3,1162,9,False,0,0
3163,3,813,10,False,0,0
3163,4,593,1,False,0,0
3163,4,866,2,False,0,0
3163,4,4210,3,False,0,0
3163,4,1684,4,False,0,0
3163,4,2097,5,True,40,0
3163,4,2200,6,False,0,0
3163,4,955,7,False,0,0
3163,4,2250,8,False,0,0
3163,4,2319,9,False,0,0
3163,4,1223,10,True,43,3
3163,5,2585,1,True,12,3
3163,5,909,2,False,0,0
3163,5,2827,3,True,78,2
3163,5,4224,4,True,70,2
3163,5,4488,5,True,89,0
3163,5,4053,6,False,0,0
3163,5,1047,7,True,87,3
3163,5,137,8,True,98,4
3163,5,4796,9,True,22,5
3163,5,3883,10,False,0,0
3163,6,4132,1,True,93,3
3163,6,1089,2,True,84,2
3163,6,1507,3,False,0,0
3163,6,297,4,True,71,0
3163,6,1650,5,True,15,4
3163,6,4706,6,False,0,0
3163,6,4602,7,False,0,0
3163,6,1255,8,False,0,0
3163,6,4593,9,False,0,0
3163,6,734,10,False,0,0
3163,7,3986,1,True,87,2
3163,7,10,2,True,71,3
3163,7,30,3,False,0,0
3163,7,2273,4,True,17,2
3163,7,531,5,False,0,0
3163,7,812,6,False,0,0
3163,7,1342,7,True,46,4
3163,7,4535,8,False,0,0
3163,7,3940,9,True,29,4
3163,7,569,10,False,0,0
3163,8,2943,1,True,27,2
3163,8,3354,2,True,35,3
3163,8,3069,3,False,0,0
3163,8,3044,4,False,0,0
3163,8,309,5,True,29,3
3163,8,3009,6,False,0,0
3163,8,1063,7,False,0,0
3163,8,659,8,True,12,5
3163,8,2562,9,True,52,5
3163,8,812,10,True,43,2
3163,9,1660,1,True,26,3
3163,9,4424,2,True,54,2
3163,9,4814,3,True,24,5
3163,9,3419,4,False,0,0
3163,9,1747,5,True,97,2
3163,9,4184,6,True,25,0
3163,9,489,7,False,0,0
3163,9,3036,8,True,53,5
3163,9,4331,9,False,0,0
3163,9,2341,10,False,0,0
3163,10,773,1,False,0,0
3163,10,381,2,True,49,0
3163,10,1045,3,True,84,1
3163,10,1388,4,False,0,0
3163,10,3039,5,False,0,0
3163,10,1268,6,False,0,0
3163,10,3090,7,True,64,4
3163,10,79,8,False,0,0
3163,10,548,9,True,10,0
3163,10,2540,10,False,0,0
3164,1,2414,1,False,0,0
3164,1,1278,2,False,0,0
3164,1,3523,3,True,80,2
3164,1,1451,4,False,0,0
3164,1,101,5,True,36,5
3164,1,4094,6,False,0,0
3164,1,2405,7,True,30,0
3164,1,3860,8,True,37,1
3164,1,473,9,False,0,0
3164,1,3151,10,False,0,0
3164,2,1991,1,False,0,0
3164,2,3930,2,True,19,4
3164,2,2801,3,True,35,0
3164,2,2937,4,False,0,0
3164,2,3343,5,False,0,0
3164,2,4707,6,True,23,4
3164,2,3985,7,True,56,0
3164,2,2164,8,True,62,5
3164,2,4794,9,True,45,0
3164,2,2801,10,False,0,0
3164,3,3827,1,True,65,1
3164,3,4487,2,False,0,0
3164,3,1600,3,True,70,3
3164,3,922,4,True,24,4
3164,3,4222,5,False,0,0
3164,3,476,6,True,58,4
3164,3,2633,7,False,0,0
3164,3,4194,8,False,0,0
3164,3,3948,9,True,65,4
3164,3,1206,10,True,96,0
3164,4,2849,1,False,0,0
3164,4,832,2,True,94,4
3164,4,1419,3,True,73,0
3164,4,1755,4,True,64,3
3164,4,4622,5,False,0,0
3164,4,3737,6,True,29,2
3164,4,1435,7,True,87,0
3164,4,4183,8,True,27,4
3164,4,4669,9,True,56,5
3164,4,4755,10,False,0,0
3164,5,4320,1,False,0,0
3164,5,4782,2,False,0,0
3164,5,1197,3,True,99,5
3164,5,2788,4,True,56,2
3164,5,4274,5,True,45,4
3164,5,1228,6,False,0,0
3164,5,2767,7,True,49,4
3164,5,3841,8,False,0,0
3164,5,2997,9,True,90,2
3164,5,3203,10,True,43,4
3164,6,2530,1,False,0,0
3164,6,4688,2,True,97,3
3164,6,4301,3,False,0,0
3164,6,3973,4,True,14,4
3164,6,2188,5,True,45,1
3164,6,3433,6,True,15,2
3164,6,3281,7,True,40,4
3164,6,4327,8,False,0,0
3164,6,89,9,True,94,4
3164,6,4800,10,True,47,2
3164,7,2599,1,True,46,4
3164,7,2600,2,False,0,0
3164,7,2130,3,False,0,0
3164,7,2826,4,False,0,0
3164,7,1157,5,False,0,0
3164,7,525,6,True,83,0
3164,7,587,7,False,0,0
3164,7,3829,8,False,0,0
3164,7,4375,9,True,53,3
3164,7,589,10,False,0,0
3164,8,1641,1,False,0,0
3164,8,851,2,False,0,0
3164,8,1675,3,True,92,1
3164,8,4496,4,True,75,0
3164,8,78,5,False,0,0
3164,8,2646,6,False,0,0
3164,8,4779,7,True,98,1
3164,8,39,8,False,0,0
3164,8,427,9,False,0,0
3164,8,834,10,False,0,0
3165,1,3765,1,True,38,1
3165,1,1687,2,False,0,0
3165,1,789,3,True,28,4
3165,1,748,4,True,70,3
3165,1,4674,5,False,0,0
3165,1,533,6,True,26,1
3165,1,1759,7,False,0,0
3165,1,1854,8,True,49,5
3165,1,3345,9,True,21,2
3165,1,4775,10,True,25,3
3166,1,3330,1,False,0,0
3166,1,2938,2,True,29,1
3166,1,4734,3,True,31,4
3166,1,3704,4,False,0,0
3166,1,2844,5,False,0,0
3166,1,2546,6,True,63,4
3166,1,54,7,False,0,0
3166,1,79,8,False,0,0
3166,1,1013,9,False,0,0
3166,1,845,10,True,86,4
3167,1,1459,1,True,88,4
3167,1,3818,2,False,0,0
3167,1,3859,3,False,0,0
3167,1,2572,4,False,0,0
3167,1,1724,5,False,0,0
3167,1,4461,6,True,98,0
3167,1,3679,7,True,88,3
3167,1,2368,8,False,0,0
3167,1,1009,9,True,61,2
3167,1,2583,10,False,0,0
3167,2,3357,1,True,59,0
3167,2,3612,2,True,11,3
3167,2,4044,3,True,58,4
3167,2,470,4,False,0,0
3167,2,4674,5,False,0,0
3167,2,2491,6,True,96,4
3167,2,2662,7,True,37,3
3167,2,3917,8,True,77,2
3167,2,3068,9,True,20,3
3167,2,3758,10,False,0,0
3167,3,3693,1,True,44,2
3167,3,750,2,False,0,0
3167,3,3409,3,False,0,0
3167,3,2721,4,False,0,0
3167,3,2590,5,True,16,2
3167,3,4398,6,False,0,0
3167,3,3793,7,True,22,5
3167,3,821,8,False,0,0
3167,3,1584,9,False,0,0
3167,3,4067,10,True,43,4
3167,4,567,1,False,0,0
3167,4,3839,2,False,0,0
3167,4,4770,3,False,0,0
3167,4,2927,4,True,38,3
3167,4,4799,5,False,0,0
3167,4,873,6,False,0,0
3167,4,945,7,False,0,0
3167,4,2028,8,False,0,0
3167,4,1719,9,False,0,0
3167,4,1311,10,True,24,2
3167,5,2126,1,True,72,5
3167,5,1707,2,True,42,0
3167,5,599,3,True,76,5
3167,5,3081,4,False,0,0
3167,5,2143,5,False,0,0
3167,5,4259,6,True,62,4
3167,5,4082,7,False,0,0
3167,5,4309,8,True,41,5
3167,5,3998,9,True,47,1
3167,5,2443,10,False,0,0
3167,6,1684,1,True,98,3
3167,6,3833,2,False,0,0
3167,6,4502,3,True,19,4
3167,6,1636,4,True,26,4
3167,6,2019,5,True,55,0
3167,6,4169,6,False,0,0
3167,6,4404,7,False,0,0
3167,6,1226,8,True,86,1
3167,6,1977,9,True,27,4
3167,6,4752,10,True,99,4
3167,7,139,1,True,83,0
3167,7,2895,2,False,0,0
3167,7,2116,3,False,0,0
3167,7,2676,4,False,0,0
3167,7,4279,5,False,0,0
3167,7,3436,6,True,64,3
3167,7,1746,7,False,0,0
3167,7,3609,8,True,49,0
3167,7,1365,9,False,0,0
3167,7,2644,10,False,0,0
3167,8,188,1,False,0,0
3167,8,4178,2,False,0,0
3167,8,3410,3,True,98,4
3167,8,2455,4,True,75,1
3167,8,85,5,True,89,1
3167,8,2941,6,False,0,0
3167,8,4208,7,False,0,0
3167,8,2829,8,True,14,0
3167,8,3838,9,False,0,0
3167,8,3956,10,False,0,0
3167,9,4317,1,True,50,5
3167,9,4200,2,False,0,0
3167,9,2330,3,False,0,0
3167,9,132,4,True,49,2
3167,9,1005,5,False,0,0
3167,9,3553,6,False,0,0
3167,9,617,7,False,0,0
3167,9,4782,8,True,59,3
3167,9,3096,9,True,60,4
3167,9,3126,10,True,84,1
3167,10,2580,1,True,14,2
3167,10,3094,2,False,0,0
3167,10,4150,3,False,0,0
3167,10,1252,4,True,41,5
3167,10,4257,5,False,0,0
3167,10,1856,6,True,84,3
3167,10,613,7,False,0,0
3167,10,1343,8,False,0,0
3167,10,954,9,False,0,0
3167,10,4616,10,True,91,1
3168,1,1745,1,True,59,5
3168,1,1021,2,True,65,2
3168,1,822,3,False,0,0
3168,1,898,4,False,0,0
3168,1,2356,5,True,58,5
3168,1,1897,6,True,57,4
3168,1,3807,7,True,97,2
3168,1,99,8,False,0,0
3168,1,4373,9,False,0,0
3168,1,3475,10,False,0,0
3168,2,1317,1,True,35,4
3168,2,3483,2,False,0,0
3168,2,3826,3,True,31,4
3168,2,1652,4,False,0,0
3168,2,965,5,True,47,3
3168,2,134,6,True,18,3
3168,2,3568,7,True,70,1
3168,2,3727,8,True,76,4
3168,2,1576,9,False,0,0
3168,2,1572,10,False,0,0
3169,1,667,1,False,0,0
3169,1,4696,2,True,50,4
3169,1,192,3,True,65,4
3169,1,3248,4,True,82,4
3169,1,3850,5,False,0,0
3169,1,3761,6,False,0,0
3169,1,2948,7,True,87,1
3169,1,2869,8,True,59,2
3169,1,3379,9,False,0,0
3169,1,3737,10,False,0,0
3169,2,2945,1,False,0,0
3169,2,2966,2,False,0,0
3169,2,1,3,False,0,0
3169,2,3849,4,True,85,1
3169,2,3995,5,True,67,1
3169,2,4419,6,True,31,0
3169,2,1367,7,False,0,0
3169,2,54,8,False,0,0
3169,2,1447,9,False,0,0
3169,2,4678,10,True,17,1
3169,3,2053,1,True,77,0
3169,3,2434,2,False,0,0
3169,3,3103,3,True,96,0
3169,3,4410,4,True,82,4
3169,3,961,5,False,0,0
3169,3,3038,6,False,0,0
3169,3,3359,7,False,0,0
3169,3,3408,8,True,35,1
3169,3,1127,9,False,0,0
3169,3,1159,10,True,25,0
3169,4,3010,1,False,0,0
3169,4,3889,2,True,59,1
3169,4,441,3,True,59,1
3169,4,155,4,False,0,0
3169,4,1938,5,True,32,4
3169,4,915,6,True,57,5
3169,4,60,7,True,78,5
3169,4,3768,8,True,99,4
3169,4,3858,9,False,0,0
3169,4,1964,10,False,0,0
3169,5,4032,1,True,26,5
3169,5,3831,2,True,74,2
3169,5,3200,3,False,0,0
3169,5,313,4,False,0,0
3169,5,601,5,False,0,0
3169,5,649,6,False,0,0
3169,5,1156,7,True,78,2
3169,5,1210,8,False,0,0
3169,5,927,9,True,51,1
3169,5,3844,10,True,49,5
3170,1,1420,1,True,79,3
3170,1,2350,2,True,71,2
3170,1,2854,3,True,49,5
3170,1,3972,4,True,71,4
3170,1,3070,5,True,83,2
3170,1,1466,6,False,0,0
3170,1,4037,7,False,0,0
3170,1,1110,8,True,71,4
3170,1,1394,9,False,0,0
3170,1,2091,10,False,0,0
3170,2,1455,1,True,59,5
3170,2,822,2,True,98,5
3170,2,4250,3,False,0,0
3170,2,3768,4,False,0,0
3170,2,4545,5,False,0,0
3170,2,398,6,True,61,5
3170,2,4690,7,False,0,0
3170,2,1387,8,True,78,5
3170,2,2262,9,True,28,4
3170,2,3587,10,False,0,0
3170,3,2713,1,False,0,0
3170,3,3642,2,False,0,0
3170,3,433,3,False,0,0
3170,3,3019,4,True,93,1
3170,3,2107,5,False,0,0
3170,3,2741,6,False,0,0
3170,3,643,7,False,0,0
3170,3,4077,8,False,0,0
3170,3,4574,9,False,0,0
3170,3,472,10,False,0,0
3170,4,3875,1,True,36,5
3170,4,4443,2,True,78,2
3170,4,2697,3,True,85,1
3170,4,3762,4,False,0,0
3170,4,1247,5,False,0,0
3170,4,2772,6,True,61,1
3170,4,329,7,False,0,0
3170,4,2354,8,False,0,0
3170,4,3065,9,False,0,0
3170,4,279,10,True,85,1
3170,5,4722,1,True,85,2
3170,5,1495,2,True,83,5
3170,5,776,3,True,99,5
3170,5,4174,4,True,14,4
3170,5,1940,5,True,17,5
3170,5,1590,6,True,52,1
3170,5,4117,7,False,0,0
3170,5,2348,8,True,33,4
3170,5,2033,9,False,0,0
3170,5,802,10,True,84,1
3171,1,582,1,False,0,0
3171,1,457,2,True,97,4
3171,1,3648,3,False,0,0
3171,1,1042,4,False,0,0
3171,1,2113,5,True,50,0
3171,1,526,6,True,91,2
3171,1,689,7,True,21,2
3171,1,1192,8,False,0,0
3171,1,3257,9,True,15,0
3171,1,644,10,False,0,0
3172,1,2172,1,False,0,0
3172,1,4236,2,False,0,0
3172,1,1002,3,True,86,3
3172,1,1269,4,True,10,0
3172,1,4572,5,True,10,2
3172,1,2463,6,False,0,0
3172,1,2766,7,False,0,0
3172,1,3810,8,True,45,1
3172,1,927,9,False,0,0
3172,1,4209,10,False,0,0
3172,2,1696,1,False,0,0
3172,2,3695,2,True,60,2
3172,2,3709,3,True,67,4
3172,2,3882,4,False,0,0
3172,2,1331,5,True,18,1
3172,2,731,6,True,60,0
3172,2,3355,7,False,0,0
3172,2,1845,8,False,0,0
3172,2,3971,9,True,81,3
3172,2,897,10,True,65,2
3173,1,1535,1,False,0,0
3173,1,1786,2,False,0,0
3173,1,1464,3,True,82,2
3173,1,2212,4,True,99,1
3173,1,3247,5,True,36,3
3173,1,1202,6,True,87,1
3173,1,882,7,False,0,0
3173,1,1239,8,False,0,0
3173,1,1830,9,False,0,0
3173,1,3610,10,False,0,0
3173,2,4092,1,True,62,2
3173,2,2501,2,True,93,0
3173,2,1375,3,False,0,0
3173,2,4827,4,False,0,0
3173,2,2991,5,False,0,0
3173,2,2045,6,True,98,5
3173,2,1467,7,True,95,0
3173,2,3599,8,True,69,2
3173,2,1601,9,True,11,2
3173,2,3699,10,True,70,0
3173,3,2430,1,True,98,1
3173,3,644,2,False,0,0
3173,3,2195,3,True,48,2
3173,3,3973,4,False,0,0
3173,3,3668,5,False,0,0
3173,3,4127,6,True,47,3
3173,3,2360,7,False,0,0
3173,3,2000,8,True,70,5
3173,3,1695,9,True,71,3
3173,3,1291,10,True,85,3
3173,4,3843,1,True,16,0
3173,4,632,2,False,0,0
3173,4,1895,3,True,58,3
3173,4,3186,4,True,54,3
3173,4,261,5,True,86,4
3173,4,910,6,True,60,0
3173,4,4161,7,False,0,0
3173,4,3447,8,False,0,0
3173,4,829,9,True,36,4
3173,4,3594,10,True,38,2
3173,5,3518,1,False,0,0
3173,5,2610,2,False,0,0
3173,5,1218,3,True,86,5
3173,5,987,4,False,0,0
3173,5,1278,5,False,0,0
3173,5,2616,6,False,0,0
3173,5,1296,7,True,94,0
3173,5,4340,8,True,86,5
3173,5,1449,9,True,66,0
3173,5,1047,10,True,57,5
3173,6,4380,1,False,0,0
3173,6,3595,2,False,0,0
3173,6,2749,3,False,0,0
3173,6,3255,4,True,57,1
3173,6,3796,5,True,85,0
3173,6,2892,6,True,40,0
3173,6,86,7,True,82,2
3173,6,4306,8,True,50,1
3173,6,1017,9,False,0,0
3173,6,3528,10,False,0,0
3173,7,1369,1,False,0,0
3173,7,1964,2,True,12,4
3173,7,2881,3,True,68,4
3173,7,1700,4,True,19,2
3173,7,2034,5,False,0,0
3173,7,3942,6,True,77,2
3173,7,3578,7,False,0,0
3173,7,1596,8,True,29,5
3173,7,43,9,True,72,5
3173,7,676,10,True,93,3
3173,8,3813,1,False,0,0
3173,8,3740,2,False,0,0
3173,8,246,3,False,0,0
3173,8,2321,4,True,57,0
3173,8,3243,5,True,41,3
3173,8,1875,6,True,48,0
3173,8,2670,7,False,0,0
3173,8,2165,8,True,27,1
3173,8,3159,9,False,0,0
3173,8,1229,10,False,0,0
3173,9,1280,1,True,43,5
3173,9,1655,2,True,91,2
3173,9,262,3,False,0,0
3173,9,1855,4,True,12,5
3173,9,2728,5,True,81,4
3173,9,2614,6,True,95,5
3173,9,3019,7,True,89,1
3173,9,1876,8,False,0,0
3173,9,3470,9,True,33,1
3173,9,381,10,True,75,3
3174,1,998,1,True,26,2
3174,1,4659,2,False,0,0
3174,1,3412,3,False,0,0
3174,1,2992,4,False,0,0
3174,1,4817,5,True,87,2
3174,1,3918,6,False,0,0
3174,1,4141,7,False,0,0
3174,1,143,8,True,71,5
3174,1,4245,9,False,0,0
3174,1,3705,10,True,76,4
3175,1,1478,1,False,0,0
3175,1,3981,2,True,68,2
3175,1,2038,3,True,55,1
3175,1,460,4,False,0,0
3175,1,3834,5,False,0,0
3175,1,1552,6,False,0,0
3175,1,1414,7,False,0,0
3175,1,4551,8,True,85,2
3175,1,2877,9,False,0,0
3175,1,3079,10,True,99,1
3175,2,2586,1,True,35,5
3175,2,2921,2,True,23,1
3175,2,3745,3,True,23,5
3175,2,2655,4,False,0,0
3175,2,1233,5,True,41,0
3175,2,439,6,False,0,0
3175,2,1356,7,True,18,2
3175,2,496,8,False,0,0
3175,2,3057,9,True,78,2
3175,2,3574,10,False,0,0
3175,3,1163,1,False,0,0
3175,3,1620,2,True,57,4
3175,3,1461,3,False,0,0
3175,3,1954,4,False,0,0
3175,3,4540,5,False,0,0
3175,3,2614,6,False,0,0
3175,3,4642,7,False,0,0
3175,3,2691,8,False,0,0
3175,3,1374,9,False,0,0
3175,3,1726,10,True,53,5
3175,4,3277,1,True,72,1
3175,4,4182,2,False,0,0
3175,4,22,3,True,81,2
3175,4,3755,4,True,76,1
3175,4,878,5,True,45,4
3175,4,1234,6,False,0,0
3175,4,4304,7,False,0,0
3175,4,4072,8,False,0,0
3175,4,467,9,False,0,0
3175,4,847,10,False,0,0
3176,1,2199,1,True,84,2
3176,1,4385,2,True,43,0
3176,1,1244,3,False,0,0
3176,1,3576,4,True,51,1
3176,1,210,5,False,0,0
3176,1,2710,6,True,67,4
3176,1,3353,7,True,45,2
3176,1,534,8,False,0,0
3176,1,708,9,True,21,0
3176,1,4399,10,True,85,4
3176,2,651,1,False,0,0
3176,2,4059,2,True,62,0
3176,2,1115,3,False,0,0
3176,2,1589,4,False,0,0
3176,2,4708,5,False,0,0
3176,2,2327,6,False,0,0
3176,2,2636,7,True,67,2
3176,2,3852,8,True,31,2
3176,2,2824,9,True,45,1
3176,2,3239,10,False,0,0
3176,3,162,1,True,65,0
3176,3,1678,2,False,0,0
3176,3,589,3,True,36,4
3176,3,2862,4,False,0,0
3176,3,464,5,False,0,0
3176,3,297,6,True,76,2
3176,3,3909,7,True,22,5
3176,3,2195,8,True,87,1
3176,3,2255,9,True,50,3
3176,3,803,10,True,40,5
3177,1,2699,1,True,71,2
3177,1,4095,2,False,0,0
3177,1,1782,3,True,66,4
3177,1,3538,4,True,34,3
3177,1,4039,5,True,64,4
3177,1,3510,6,False,0,0
3177,1,4235,7,True,47,4
3177,1,3799,8,True,84,2
3177,1,3107,9,False,0,0
3177,1,2966,10,False,0,0
3177,2,4528,1,True,77,5
3177,2,3561,2,True,67,1
3177,2,1074,3,True,22,2
3177,2,99,4,True,17,4
3177,2,833,5,True,78,5
3177,2,359,6,True,24,1
3177,2,4240,7,True,26,4
3177,2,1245,8,False,0,0
3177,2,1257,9,False,0,0
3177,2,4039,10,True,19,4
3178,1,1254,1,True,50,1
3178,1,4077,2,True,34,3
3178,1,3599,3,False,0,0
3178,1,4020,4,True,69,1
3178,1,1842,5,True,83,5
3178,1,220,6,True,48,0
3178,1,3561,7,False,0,0
3178,1,1043,8,True,96,4
3178,1,4325,9,True,61,1
3178,1,479,10,False,0,0
3178,2,1327,1,False,0,0
3178,2,2063,2,True,42,3
3178,2,1327,3,False,0,0
3178,2,4019,4,False,0,0
3178,2,1463,5,True,52,2
3178,2,2401,6,True,89,0
3178,2,1979,7,True,17,5
3178,2,3692,8,True,69,3
3178,2,2620,9,True,84,2
3178,2,1439,10,False,0,0
3178,3,1252,1,False,0,0
3178,3,546,2,False,0,0
3178,3,445,3,True,88,2
3178,3,440,4,False,0,0
3178,3,2931,5,False,0,0
3178,3,218,6,False,0,0
3178,3,2696,7,False,0,0
3178,3,3849,8,False,0,0
3178,3,4435,9,False,0,0
3178,3,3804,10,False,0,0
3178,4,2340,1,True,38,5
3178,4,1219,2,True,28,2
3178,4,3034,3,True,32,4
3178,4,3956,4,True,54,3
3178,4,3582,5,True,68,5
3178,4,1342,6,False,0,0
3178,4,1173,7,True,71,0
3178,4,1986,8,True,15,4
3178,4,3378,9,False,0,0
3178,4,422,10,False,0,0
3178,5,2898,1,False,0,0
3178,5,3332,2,True,95,0
3178,5,1223,3,True,76,2
3178,5,654,4,False,0,0
3178,5,388,5,False,0,0
3178,5,3799,6,False,0,0
3178,5,2718,7,False,0,0
3178,5,1179,8,True,24,1
3178,5,2669,9,False,0,0
3178,5,47,10,True,41,0
3178,6,975,1,True,40,5
3178,6,4552,2,True,81,2
3178,6,4101,3,True,85,0
3178,6,3105,4,False,0,0
3178,6,1942,5,False,0,0
3178,6,3929,6,True,56,1
3178,6,3489,7,False,0,0
3178,6,1582,8,False,0,0
3178,6,3658,9,True,57,3
3178,6,37,10,False,0,0
3178,7,919,1,False,0,0
3178,7,3250,2,False,0,0
3178,7,3607,3,False,0,0
3178,7,127,4,False,0,0
3178,7,4455,5,False,0,0
3178,7,3559,6,False,0,0
3178,7,314,7,False,0,0
3178,7,771,8,False,0,0
3178,7,1223,9,True,76,5
3178,7,1215,10,False,0,0
3178,8,2489,1,False,0,0
3178,8,38,2,True,11,5
3178,8,752,3,True,40,0
3178,8,630,4,True,30,1
3178,8,1059,5,True,51,0
3178,8,2329,6,True,41,0
3178,8,527,7,False,0,0
3178,8,2737,8,False,0,0
3178,8,3413,9,True,93,5
3178,8,3190,10,False,0,0
3178,9,4028,1,False,0,0
3178,9,1596,2,True,95,2
3178,9,35,3,False,0,0
3178,9,1978,4,True,55,4
3178,9,555,5,True,91,0
3178,9,98,6,True,62,4
3178,9,1769,7,False,0,0
3178,9,2354,8,False,0,0
3178,9,2190,9,True,91,5
3178,9,1368,10,False,0,0
3178,10,1382,1,True,64,3
3178,10,2730,2,True,37,3
3178,10,4595,3,True,21,0
3178,10,4748,4,True,58,4
3178,10,3007,5,True,76,5
3178,10,4015,6,False,0,0
3178,10,1831,7,True,52,0
3178,10,1490,8,False,0,0
3178,10,3002,9,False,0,0
3178,10,2497,10,True,35,2
3179,1,1708,1,False,0,0
3179,1,1271,2,True,23,5
3179,1,255,3,True,42,3
3179,1,1476,4,True,29,2
3179,1,4742,5,False,0,0
3179,1,4603,6,True,48,0
3179,1,119,7,False,0,0
3179,1,3956,8,False,0,0
3179,1,873,9,False,0,0
3179,1,1359,10,True,97,2
3179,2,1486,1,True,22,2
3179,2,1638,2,False,0,0
3179,2,632,3,True,25,1
3179,2,1619,4,False,0,0
3179,2,3587,5,False,0,0
3179,2,135,6,False,0,0
3179,2,269,7,False,0,0
3179,2,1628,8,False,0,0
3179,2,489,9,False,0,0
3179,2,1038,10,True,69,2
